Provider_ID,Hospital_Name,Address,City,State,ZIP_Code,County_Name,Phone_Number,Measure_ID,Question,Answer_Description,Patient_Survey_Star_Rating,Patient_Survey_Star_Rating_Footnote,Answer_Percent,Answer_Percent_Footnote,Linear_Mean_Value,Number_of_Completed_Surveys,Number_of_Completed_Surveys_Footnote,Survey_Response_Rate_Percent,Survey_Response_Rate_Percent_Footnote,Measure_Start_Date,Measure_End_Date,Location
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_COMP_7_STAR_RATING,Care transition - star rating,Care transition - star rating,4.0,,,,,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_HSP_RATING_0_6,Patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""6"" or lower (low)",,,7.0,,,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_HSP_RATING_7_8,Patients who gave their hospital a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""7"" or ""8"" (medium)",,,19.0,,,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_HSP_RATING_9_10,Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""9"" or ""10"" (high)",,,74.0,,,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,Overall hospital rating - linear mean score,,,,,89.0,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,,,,,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",,,63.0,,,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",,,9.0,,,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",,,28.0,,,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_QUIET_LINEAR_SCORE,Quietness - linear mean score,Quietness - linear mean score,,,,,84.0,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,3.0,,,,,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_RECMND_DN,"Patients who reported NO, they would probably not or definitely not recommend the hospital","""NO"", patients would not recommend the hospital (they probably would not or definitely would not recommend it)",,,5.0,,,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital","""YES"", patients would definitely recommend the hospital",,,74.0,,,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_RECMND_LINEAR_SCORE,Recommend hospital - linear mean score,Recommend hospital - linear mean score,,,,,89.0,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_RECMND_PY,"Patients who reported YES, they would probably recommend the hospital","""YES"", patients would probably recommend the hospital",,,21.0,,,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,3.0,,,,,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60114,PARKER ADVENTIST HOSPITAL,9395 CROWN CREST BLVD,PARKER,CO,80138,DOUGLAS,3032694000,H_STAR_RATING,Summary star rating,Summary star rating,3.0,,,,,403.0,,23.0,,2017-07-01,2018-06-30,"9395 CROWN CREST BLVD PARKER, CO 80138 (39.550058, -104.773433)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",,,71.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_CLEAN_HSP_SN_P,"Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","Room was ""sometimes"" or ""never"" clean",,,8.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",,,21.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_CLEAN_LINEAR_SCORE,Cleanliness - linear mean score,Cleanliness - linear mean score,,,,,87.0,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_CLEAN_STAR_RATING,Cleanliness - star rating,Cleanliness - star rating,3.0,,,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_1_A_P,"Patients who reported that their nurses ""Always"" communicated well","Nurses ""always"" communicated well",,,79.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_1_LINEAR_SCORE,Nurse communication - linear mean score,Nurse communication - linear mean score,,,,,92.0,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_1_SN_P,"Patients who reported that their nurses ""Sometimes"" or ""Never"" communicated well","Nurses ""sometimes"" or ""never"" communicated well",,,3.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_1_STAR_RATING,Nurse communication - star rating,Nurse communication - star rating,3.0,,,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_1_U_P,"Patients who reported that their nurses ""Usually"" communicated well","Nurses ""usually"" communicated well",,,18.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_2_A_P,"Patients who reported that their doctors ""Always"" communicated well","Doctors ""always"" communicated well",,,79.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_2_LINEAR_SCORE,Doctor communication - linear mean score,Doctor communication - linear mean score,,,,,92.0,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_2_SN_P,"Patients who reported that their doctors ""Sometimes"" or ""Never"" communicated well","Doctors ""sometimes"" or ""never"" communicated well",,,4.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_2_STAR_RATING,Doctor communication - star rating,Doctor communication - star rating,4.0,,,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_2_U_P,"Patients who reported that their doctors ""Usually"" communicated well","Doctors ""usually"" communicated well",,,17.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_3_A_P,"Patients who reported that they ""Always"" received help as soon as they wanted","Patients ""always"" received help as soon as they wanted",,,69.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_3_LINEAR_SCORE,Staff responsiveness - linear mean score,Staff responsiveness - linear mean score,,,,,87.0,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_3_SN_P,"Patients who reported that they ""Sometimes"" or ""Never"" received help as soon as they wanted","Patients ""sometimes"" or ""never"" received help as soon as they wanted",,,7.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_3_STAR_RATING,Staff responsiveness - star rating,Staff responsiveness - star rating,4.0,,,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_3_U_P,"Patients who reported that they ""Usually"" received help as soon as they wanted","Patients ""usually"" received help as soon as they wanted",,,24.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_5_A_P,"Patients who reported that staff ""Always"" explained about medicines before giving it to them","Staff ""always"" explained",,,66.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_5_LINEAR_SCORE,Communication about medicines - linear mean score,Communication about medicines - linear mean score,,,,,81.0,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_5_SN_P,"Patients who reported that staff ""Sometimes"" or ""Never"" explained about medicines before giving it to them","Staff ""sometimes"" or ""never"" explained",,,16.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_5_STAR_RATING,Communication about medicines - star rating,Communication about medicines - star rating,4.0,,,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_5_U_P,"Patients who reported that staff ""Usually"" explained about medicines before giving it to them","Staff ""usually"" explained",,,18.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_6_LINEAR_SCORE,Discharge information - linear mean score,Discharge information - linear mean score,,,,,89.0,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_6_N_P,"Patients who reported that NO, they were not given information about what to do during their recovery at home","No, staff ""did not"" give patients this information",,,11.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_6_STAR_RATING,Discharge information - star rating,Discharge information - star rating,4.0,,,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_6_Y_P,"Patients who reported that YES, they were given information about what to do during their recovery at home","Yes, staff ""did"" give patients this information",,,89.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_7_A,"Patients who ""Agree"" they understood their care when they left the hospital","Patients who ""Agree"" they understood their care when they left the hospital",,,41.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_7_D_SD,"Patients who ""Disagree"" or ""Strongly Disagree"" they understood their care when they left the hospital","Patients who ""Disagree"" or ""Strongly Disagree"" they understood their care when they left the hospital",,,4.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_7_LINEAR_SCORE,Care transition - linear mean score,Care transition - linear mean score,,,,,83.0,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_7_SA,"Patients who ""Strongly Agree"" they understood their care when they left the hospital","Patients who ""Strongly Agree"" they understood their care when they left the hospital",,,55.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_COMP_7_STAR_RATING,Care transition - star rating,Care transition - star rating,4.0,,,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_HSP_RATING_0_6,Patients who gave their hospital a rating of 6 or lower on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""6"" or lower (low)",,,5.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_HSP_RATING_7_8,Patients who gave their hospital a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""7"" or ""8"" (medium)",,,17.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_HSP_RATING_9_10,Patients who gave their hospital a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest),"Patients who gave a rating of ""9"" or ""10"" (high)",,,78.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_HSP_RATING_LINEAR_SCORE,Overall hospital rating - linear mean score,Overall hospital rating - linear mean score,,,,,91.0,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_HSP_RATING_STAR_RATING,Overall hospital rating - star rating,Overall hospital rating - star rating,4.0,,,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_QUIET_HSP_A_P,"Patients who reported that the area around their room was ""Always"" quiet at night","""Always"" quiet at night",,,62.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_QUIET_HSP_SN_P,"Patients who reported that the area around their room was ""Sometimes"" or ""Never"" quiet at night","""Sometimes"" or ""never"" quiet at night",,,8.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_QUIET_HSP_U_P,"Patients who reported that the area around their room was ""Usually"" quiet at night","""Usually"" quiet at night",,,30.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_QUIET_LINEAR_SCORE,Quietness - linear mean score,Quietness - linear mean score,,,,,84.0,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_QUIET_STAR_RATING,Quietness - star rating,Quietness - star rating,3.0,,,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_RECMND_DN,"Patients who reported NO, they would probably not or definitely not recommend the hospital","""NO"", patients would not recommend the hospital (they probably would not or definitely would not recommend it)",,,3.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_RECMND_DY,"Patients who reported YES, they would definitely recommend the hospital","""YES"", patients would definitely recommend the hospital",,,80.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_RECMND_LINEAR_SCORE,Recommend hospital - linear mean score,Recommend hospital - linear mean score,,,,,92.0,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_RECMND_PY,"Patients who reported YES, they would probably recommend the hospital","""YES"", patients would probably recommend the hospital",,,17.0,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_RECMND_STAR_RATING,Recommend hospital - star rating,Recommend hospital - star rating,4.0,,,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60116,GOOD SAMARITAN MEDICAL CENTER,200 EXEMPLA CIRCLE,LAFAYETTE,CO,80026,BOULDER,3036894000,H_STAR_RATING,Summary star rating,Summary star rating,4.0,,,,,2582.0,,26.0,,2017-07-01,2018-06-30,"200 EXEMPLA CIRCLE LAFAYETTE, CO 80026 (39.969753, -105.083065)"
60117,"ANIMAS SURGICAL HOSPITAL, LLC",575 RIVERGATE LANE,DURANGO,CO,81301,LA PLATA,9702473537,H_CLEAN_HSP_A_P,"Patients who reported that their room and bathroom were ""Always"" clean","Room was ""always"" clean",,,88.0,,,257.0,,60.0,,2017-07-01,2018-06-30,"575 RIVERGATE LANE DURANGO, CO 81301 (37.248889, -107.870774)"
60117,"ANIMAS SURGICAL HOSPITAL, LLC",575 RIVERGATE LANE,DURANGO,CO,81301,LA PLATA,9702473537,H_CLEAN_HSP_SN_P,"Patients who reported that their room and bathroom were ""Sometimes"" or ""Never"" clean","Room was ""sometimes"" or ""never"" clean",,,3.0,,,257.0,,60.0,,2017-07-01,2018-06-30,"575 RIVERGATE LANE DURANGO, CO 81301 (37.248889, -107.870774)"
60117,"ANIMAS SURGICAL HOSPITAL, LLC",575 RIVERGATE LANE,DURANGO,CO,81301,LA PLATA,9702473537,H_CLEAN_HSP_U_P,"Patients who reported that their room and bathroom were ""Usually"" clean","Room was ""usually"" clean",,,9.0,,,257.0,,60.0,,2017-07-01,2018-06-30,"575 RIVERGATE LANE DURANGO, CO 81301 (37.248889, -107.870774)"
